Destination,Month,RoomType,Stars,PricePerNight
"Marseille",6,"Standard",0,1548
"Marseille",6,"Standard",0,26
"Marseille",6,"Standard",0,795
"Marseille",6,"Standard",0,232
"Marseille",6,"Standard",0,579
"Marseille",6,"Standard",0,216
"Marseille",6,"Standard",0,689
"Marseille",6,"Standard",0,23242
"Marseille",6,"Standard",0,1337
"Marseille",6,"Standard",0,282
"Marseille",6,"Standard",0,770
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,760
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1281
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,775
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,676
"Marseille",6,"Standard",0,27
"Marseille",6,"Standard",0,915
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,374
"Marseille",6,"Standard",0,2022
"Marseille",6,"Standard",0,1141
"Marseille",6,"Standard",0,235
"Marseille",6,"Standard",0,1408
"Marseille",6,"Standard",0,535
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,990
"Marseille",6,"Standard",0,25
"Marseille",6,"Standard",0,1690
"Marseille",6,"Standard",0,2
"Marseille",6,"Standard",0,252
"Marseille",6,"Standard",0,434
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1664
"Marseille",6,"Standard",0,233
"Marseille",6,"Standard",0,996
"Marseille",6,"Standard",0,31
"Marseille",6,"Standard",0,1800
"Marseille",6,"Standard",0,473
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,1047
"Marseille",6,"Standard",0,919
"Marseille",6,"Standard",0,990
"Marseille",6,"Standard",0,23544
"Marseille",6,"Standard",0,1041
"Marseille",6,"Standard",0,211
"Marseille",6,"Standard",0,703
"Marseille",6,"Standard",0,23262
"Marseille",6,"Standard",0,698
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,2596
"Marseille",6,"Standard",0,848
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,631
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,784
"Marseille",6,"Standard",0,2315
"Marseille",6,"Standard",0,861
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,1752
"Marseille",6,"Standard",0,742
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,1139
"Marseille",6,"Standard",0,222
"Marseille",6,"Standard",0,1087
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,963
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,5047
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,810
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,566
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,852
"Marseille",6,"Standard",0,20
"Marseille",6,"Standard",0,537
"Marseille",6,"Standard",0,221
"Marseille",6,"Standard",0,1588
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1760
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,1850
"Marseille",6,"Standard",0,232
"Marseille",6,"Standard",0,1070
"Marseille",6,"Standard",0,232
"Marseille",6,"Standard",0,537
"Marseille",6,"Standard",0,232
"Marseille",6,"Standard",0,917
"Marseille",6,"Standard",0,2323
"Marseille",6,"Standard",0,1159
"Marseille",6,"Standard",0,242
"Marseille",6,"Standard",0,1070
"Marseille",6,"Standard",0,903
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,1062
"Marseille",6,"Standard",0,1002
"Marseille",6,"Standard",0,912
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,865
"Marseille",6,"Standard",0,223
"Marseille",6,"Standard",0,1267
"Marseille",6,"Standard",0,221
"Marseille",6,"Standard",0,940
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,665
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,997
"Marseille",6,"Standard",0,2414
"Marseille",6,"Standard",0,2079
"Marseille",6,"Standard",0,218
"Marseille",6,"Standard",0,1349
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,648
"Marseille",6,"Standard",0,479
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,833
"Marseille",6,"Standard",0,211
"Marseille",6,"Standard",0,606
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,855
"Marseille",6,"Standard",0,23292
"Marseille",6,"Standard",0,695
"Marseille",6,"Standard",0,17
"Marseille",6,"Standard",0,908
"Marseille",6,"Standard",0,1506
"Marseille",6,"Standard",0,232
"Marseille",6,"Standard",0,1473
"Marseille",6,"Standard",0,1449
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,1373
"Marseille",6,"Standard",0,32
"Marseille",6,"Standard",0,1086
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1152
"Marseille",6,"Standard",0,878
"Marseille",6,"Standard",0,232
"Marseille",6,"Standard",0,1504
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,843
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1266
"Marseille",6,"Standard",0,546
"Marseille",6,"Standard",0,1521
"Marseille",6,"Standard",0,28
"Marseille",6,"Standard",0,1353
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,602
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,956
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,473
"Marseille",6,"Standard",0,2421
"Marseille",6,"Standard",0,843
"Marseille",6,"Standard",0,29224
"Marseille",6,"Standard",0,1572
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,497
"Marseille",6,"Standard",0,20
"Marseille",6,"Standard",0,3027
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,1602
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,2625
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,504
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1146
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,785
"Marseille",6,"Standard",0,1504
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,2184
"Marseille",6,"Standard",0,34
"Marseille",6,"Standard",0,683
"Marseille",6,"Standard",0,212
"Marseille",6,"Standard",0,1182
"Marseille",6,"Standard",0,221
"Marseille",6,"Standard",0,829
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,1600
"Marseille",6,"Standard",0,262
"Marseille",6,"Standard",0,816
"Marseille",6,"Standard",0,27
"Marseille",6,"Standard",0,1149
"Marseille",6,"Standard",0,2241
"Marseille",6,"Standard",0,1119
"Marseille",6,"Standard",0,30
"Marseille",6,"Standard",0,1645
"Marseille",6,"Standard",0,242
"Marseille",6,"Standard",0,1200
"Marseille",6,"Standard",0,30
"Marseille",6,"Standard",0,797
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,1384
"Marseille",6,"Standard",0,31
"Marseille",6,"Standard",0,940
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,638
"Marseille",6,"Standard",0,23252
"Marseille",6,"Standard",0,1079
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,966
"Marseille",6,"Standard",0,29
"Marseille",6,"Standard",0,1578
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1261
"Marseille",6,"Standard",0,233
"Marseille",6,"Standard",0,603
"Marseille",6,"Standard",0,20
"Marseille",6,"Standard",0,2063
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,1123
"Marseille",6,"Standard",0,1866
"Marseille",6,"Standard",0,30
"Marseille",6,"Standard",0,689
"Marseille",6,"Standard",0,228
"Marseille",6,"Standard",0,2029
"Marseille",6,"Standard",0,758
"Marseille",6,"Standard",0,20
"Marseille",6,"Standard",0,2224
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,833
"Marseille",6,"Standard",0,2323
"Marseille",6,"Standard",0,3027
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,473
"Marseille",6,"Standard",0,233
"Marseille",6,"Standard",0,873
"Marseille",6,"Standard",0,231
"Marseille",6,"Standard",0,494
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,826
"Marseille",6,"Standard",0,232
"Marseille",6,"Standard",0,726
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,682
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,600
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,1321
"Marseille",6,"Standard",0,29324
"Marseille",6,"Standard",0,2501
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,920
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,1554
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,1342
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,871
"Marseille",6,"Standard",0,2224
"Marseille",6,"Standard",0,798
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,1325
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,711
"Marseille",6,"Standard",0,1
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,1449
"Marseille",6,"Standard",0,21150
"Marseille",6,"Standard",0,887
"Marseille",6,"Standard",0,2411
"Marseille",6,"Standard",0,930
"Marseille",6,"Standard",0,20
"Marseille",6,"Standard",0,1177
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,662
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,357
"Marseille",6,"Standard",0,886
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,691
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,3015
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,508
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,801
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,1168
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,791
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,526
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,2997
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,580
"Marseille",6,"Standard",0,540
"Marseille",6,"Standard",0,302
"Marseille",6,"Standard",0,410
"Marseille",6,"Standard",0,19
"Marseille",6,"Standard",0,542
"Marseille",6,"Standard",0,778
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,960
"Marseille",6,"Standard",0,236
"Marseille",6,"Standard",0,5574
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,735
"Marseille",6,"Standard",0,0.4
"Marseille",6,"Standard",0,933
"Marseille",6,"Standard",0,2342
"Marseille",6,"Standard",0,773
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,610
"Marseille",6,"Standard",0,232
"Marseille",6,"Standard",0,377
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,713
"Marseille",6,"Standard",0,20
"Marseille",6,"Standard",0,505
"Marseille",6,"Standard",0,16
"Marseille",6,"Standard",0,1045
"Marseille",6,"Standard",0,242
"Marseille",6,"Standard",0,708
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,881
"Marseille",6,"Standard",0,2241
"Marseille",6,"Standard",0,1192
"Marseille",6,"Standard",0,29
"Marseille",6,"Standard",0,581
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,900
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,881
"Marseille",6,"Standard",0,2411
"Marseille",6,"Standard",0,735
"Marseille",6,"Standard",0,232100
"Marseille",6,"Standard",0,846
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,934
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,600
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,510
"Marseille",6,"Standard",0,2214
"Marseille",6,"Standard",0,537
"Marseille",6,"Standard",0,3856
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,885
"Marseille",6,"Standard",0,212
"Marseille",6,"Standard",0,1142
"Marseille",6,"Standard",0,4316
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,1161
"Marseille",6,"Standard",0,300
"Marseille",6,"Standard",0,1200
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,6925
"Marseille",6,"Standard",0,742
"Marseille",6,"Standard",0,26
"Marseille",6,"Standard",0,820
"Marseille",6,"Standard",0,29
"Marseille",6,"Standard",0,5544
"Marseille",6,"Standard",0,244
"Marseille",6,"Standard",0,577
"Marseille",6,"Standard",0,28
"Marseille",6,"Standard",0,788
"Marseille",6,"Standard",0,312
"Marseille",6,"Standard",0,1109
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1413
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,652
"Marseille",6,"Standard",0,505
"Marseille",6,"Standard",0,252
"Marseille",6,"Standard",0,1952
"Marseille",6,"Standard",0,2524
"Marseille",6,"Standard",0,1125
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,1157
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,745
"Marseille",6,"Standard",0,1
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,741
"Marseille",6,"Standard",0,242
"Marseille",6,"Standard",0,692
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,637
"Marseille",6,"Standard",0,225
"Marseille",6,"Standard",0,814
"Marseille",6,"Standard",0,237
"Marseille",6,"Standard",0,1512
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,1809
"Marseille",6,"Standard",0,34
"Marseille",6,"Standard",0,807
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,773
"Marseille",6,"Standard",0,1058
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,495
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,962
"Marseille",6,"Standard",0,800
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,1263
"Marseille",6,"Standard",0,1
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,762
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,764
"Marseille",6,"Standard",0,231
"Marseille",6,"Standard",0,732
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,764
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1093
"Marseille",6,"Standard",0,1516
"Marseille",6,"Standard",0,22562
"Marseille",6,"Standard",0,1061
"Marseille",6,"Standard",0,30
"Marseille",6,"Standard",0,921
"Marseille",6,"Standard",0,232
"Marseille",6,"Standard",0,745
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,791
"Marseille",6,"Standard",0,748
"Marseille",6,"Standard",0,20
"Marseille",6,"Standard",0,631
"Marseille",6,"Standard",0,17
"Marseille",6,"Standard",0,828
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,682
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,594
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,769
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1226
"Marseille",6,"Standard",0,28
"Marseille",6,"Standard",0,1280
"Marseille",6,"Standard",0,3
"Marseille",6,"Standard",0,213
"Marseille",6,"Standard",0,1182
"Marseille",6,"Standard",0,222
"Marseille",6,"Standard",0,315
"Marseille",6,"Standard",0,16
"Marseille",6,"Standard",0,1080
"Marseille",6,"Standard",0,2232
"Marseille",6,"Standard",0,742
"Marseille",6,"Standard",0,241
"Marseille",6,"Standard",0,912
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,389
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1664
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,761
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,3424
"Marseille",6,"Standard",0,33
"Marseille",6,"Standard",0,947
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1270
"Marseille",6,"Standard",0,222
"Marseille",6,"Standard",0,801
"Marseille",6,"Standard",0,202
"Marseille",6,"Standard",0,741
"Marseille",6,"Standard",0,26
"Marseille",6,"Standard",0,821
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,1319
"Marseille",6,"Standard",0,944
"Marseille",6,"Standard",0,224
"Marseille",6,"Standard",0,4138
"Marseille",6,"Standard",0,3
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,821
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,695
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,583
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,751
"Marseille",6,"Standard",0,17
"Marseille",6,"Standard",0,1310
"Marseille",6,"Standard",0,1
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,623
"Marseille",6,"Standard",0,241
"Marseille",6,"Standard",0,943
"Marseille",6,"Standard",0,26
"Marseille",6,"Standard",0,967
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1514
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,1207
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,1136
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,391
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,588
"Marseille",6,"Standard",0,1247
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,1695
"Marseille",6,"Standard",0,233
"Marseille",6,"Standard",0,682
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,680
"Marseille",6,"Standard",0,234
"Marseille",6,"Standard",0,839
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,1834
"Marseille",6,"Standard",0,25
"Marseille",6,"Standard",0,2894
"Marseille",6,"Standard",0,25
"Marseille",6,"Standard",0,956
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,802
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,736
"Marseille",6,"Standard",0,20
"Marseille",6,"Standard",0,907
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,842
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,821
"Marseille",6,"Standard",0,262700
"Marseille",6,"Standard",0,993
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,839
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,694
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,964
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,750
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,585
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,860
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,758
"Marseille",6,"Standard",0,211
"Marseille",6,"Standard",0,793
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,796
"Marseille",6,"Standard",0,27
"Marseille",6,"Standard",0,1549
"Marseille",6,"Standard",0,214
"Marseille",6,"Standard",0,953
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,1249
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,756
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,2000
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,1081
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,708
"Marseille",6,"Standard",0,232
"Marseille",6,"Standard",0,483
"Marseille",6,"Standard",0,1222
"Marseille",6,"Standard",0,1
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,810
"Marseille",6,"Standard",0,1135
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,967
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,832
"Marseille",6,"Standard",0,203
"Marseille",6,"Standard",0,1022
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,761
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,795
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,781
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,1118
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,593
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,878
"Marseille",6,"Standard",0,1419
"Marseille",6,"Standard",0,28
"Marseille",6,"Standard",0,430
"Marseille",6,"Standard",0,26
"Marseille",6,"Standard",0,796
"Marseille",6,"Standard",0,27
"Marseille",6,"Standard",0,741
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,811
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,672
"Marseille",6,"Standard",0,1023
"Marseille",6,"Standard",0,26
"Marseille",6,"Standard",0,878
"Marseille",6,"Standard",0,211
"Marseille",6,"Standard",0,850
"Marseille",6,"Standard",0,235
"Marseille",6,"Standard",0,421
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,796
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,650
"Marseille",6,"Standard",0,302
"Marseille",6,"Standard",0,631
"Marseille",6,"Standard",0,27
"Marseille",6,"Standard",0,720
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,725
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,677
"Marseille",6,"Standard",0,27100
"Marseille",6,"Standard",0,773
"Marseille",6,"Standard",0,3096
"Marseille",6,"Standard",0,17
"Marseille",6,"Standard",0,886
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,1119
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,1786
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,618
"Marseille",6,"Standard",0,881
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,624
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,726
"Marseille",6,"Standard",0,580
"Marseille",6,"Standard",0,1
"Marseille",6,"Standard",0,1894
"Marseille",6,"Standard",0,25
"Marseille",6,"Standard",0,844
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,760
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,775
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,2343
"Marseille",6,"Standard",0,297
"Marseille",6,"Standard",0,2144
"Marseille",6,"Standard",0,31
"Marseille",6,"Standard",0,796
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,598
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,733
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,1034
"Marseille",6,"Standard",0,211
"Marseille",6,"Standard",0,1181
"Marseille",6,"Standard",0,1446
"Marseille",6,"Standard",0,608
"Marseille",6,"Standard",0,252
"Marseille",6,"Standard",0,1010
"Marseille",6,"Standard",0,26602
"Marseille",6,"Standard",0,902
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1006
"Marseille",6,"Standard",0,292
"Marseille",6,"Standard",0,1089
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,1764
"Marseille",6,"Standard",0,31
"Marseille",6,"Standard",0,750
"Marseille",6,"Standard",0,232
"Marseille",6,"Standard",0,831
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1869
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,2013
"Marseille",6,"Standard",0,15
"Marseille",6,"Standard",0,550
"Marseille",6,"Standard",0,221
"Marseille",6,"Standard",0,971
"Marseille",6,"Standard",0,211
"Marseille",6,"Standard",0,888
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,1256
"Marseille",6,"Standard",0,904
"Marseille",6,"Standard",0,235
"Marseille",6,"Standard",0,706
"Marseille",6,"Standard",0,222
"Marseille",6,"Standard",0,421
"Marseille",6,"Standard",0,1010
"Marseille",6,"Standard",0,242
"Marseille",6,"Standard",0,1783
"Marseille",6,"Standard",0,246
"Marseille",6,"Standard",0,603
"Marseille",6,"Standard",0,1
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,804
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,654
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,1279
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,1035
"Marseille",6,"Standard",0,232
"Marseille",6,"Standard",0,1691
"Marseille",6,"Standard",0,30
"Marseille",6,"Standard",0,1894
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,1516
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,730
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,603
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,1468
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,662
"Marseille",6,"Standard",0,232
"Marseille",6,"Standard",0,292
"Marseille",6,"Standard",0,16
"Marseille",6,"Standard",0,1032
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,1060
"Marseille",6,"Standard",0,2532
"Marseille",6,"Standard",0,818
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,694
"Marseille",6,"Standard",0,216
"Marseille",6,"Standard",0,892
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,1053
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,833
"Marseille",6,"Standard",0,26
"Marseille",6,"Standard",0,949
"Marseille",6,"Standard",0,26
"Marseille",6,"Standard",0,706
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,902
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,1176
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1367
"Marseille",6,"Standard",0,221
"Marseille",6,"Standard",0,358
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,724
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,933
"Marseille",6,"Standard",0,212602
"Marseille",6,"Standard",0,735
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,863
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,744
"Marseille",6,"Standard",0,29
"Marseille",6,"Standard",0,500
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,942
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,853
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,745
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,1093
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,526
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,886
"Marseille",6,"Standard",0,54
"Marseille",6,"Standard",0,1388
"Marseille",6,"Standard",0,246
"Marseille",6,"Standard",0,835
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1437
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,857
"Marseille",6,"Standard",0,30
"Marseille",6,"Standard",0,646
"Marseille",6,"Standard",0,234
"Marseille",6,"Standard",0,2162
"Marseille",6,"Standard",0,2336
"Marseille",6,"Standard",0,657
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,1352
"Marseille",6,"Standard",0,2258
"Marseille",6,"Standard",0,693
"Marseille",6,"Standard",0,224
"Marseille",6,"Standard",0,535
"Marseille",6,"Standard",0,232
"Marseille",6,"Standard",0,1509
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,823
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,768
"Marseille",6,"Standard",0,222
"Marseille",6,"Standard",0,548
"Marseille",6,"Standard",0,215
"Marseille",6,"Standard",0,763
"Marseille",6,"Standard",0,532
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,754
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,867
"Marseille",6,"Standard",0,241
"Marseille",6,"Standard",0,1602
"Marseille",6,"Standard",0,2450
"Marseille",6,"Standard",0,655
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,750
"Marseille",6,"Standard",0,211
"Marseille",6,"Standard",0,963
"Marseille",6,"Standard",0,242
"Marseille",6,"Standard",0,921
